SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2177558,410594,-59,67405.005,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,62817.03,67405.005,67405.005,0.0,0,0.0,0.0,9.0,Active,0,0
2256950,343557,-66,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2035910,340920,-66,57849.795,112500,0.0,0.0,0.0,0.0,5625.0,5850.0,5850.0,54851.67,57849.795,57849.795,0.0,0,0.0,0.0,25.0,Active,0,0
1769608,229625,-96,6866.685,112500,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,6510.6,6866.685,6866.685,0.0,0,0.0,0.0,18.0,Active,0,0
2448684,188442,-65,101282.175,112500,36000.0,36000.0,0.0,0.0,5625.0,6750.0,6750.0,94968.09,101282.175,101282.175,3.0,3,0.0,0.0,10.0,Active,0,0
2749302,149817,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1757067,123565,-20,0.0,45000,0.0,0.0,0.0,0.0,0.0,358.605,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
2830873,373734,-80,120095.865,135000,123750.0,123750.0,0.0,0.0,6750.0,55980.0,55980.0,112883.085,120095.865,120095.865,4.0,4,0.0,0.0,18.0,Active,0,0
1355979,316338,-22,375110.235,450000,4500.0,4500.0,0.0,0.0,18923.085,18945.0,18945.0,364016.655,375233.49,375233.49,2.0,2,0.0,0.0,11.0,Active,0,0
1469292,331990,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,298.44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
2396990,356862,-44,42198.21,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,40135.095,42198.21,42198.21,0.0,0,0.0,0.0,44.0,Active,0,0
2023676,190733,-32,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,Active,0,0
2180505,447268,-94,84859.785,180000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,82291.86,84859.785,84859.785,0.0,0,0.0,0.0,4.0,Active,0,0
2273120,215054,-77,119484.495,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,114625.71,119484.495,119484.495,0.0,0,0.0,0.0,37.0,Active,0,0
1376839,305620,-12,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2749257,100317,-24,453705.75,450000,6750.0,6750.0,0.0,0.0,23385.735,23850.0,23850.0,443864.52,457155.36,457155.36,2.0,2,0.0,0.0,18.0,Active,0,0
2094989,233817,-22,30740.625,90000,33750.0,33750.0,0.0,0.0,0.0,8093.52,6750.0,25656.48,30696.975,30696.975,3.0,3,0.0,0.0,38.0,Active,0,0
1777426,328558,-53,0.0,157500,0.0,0.0,0.0,0.0,0.0,297.945,0.0,0.0,-297.945,-297.945,0.0,0,0.0,0.0,37.0,Active,0,0
2605605,281884,-26,0.0,90000,0.0,0.0,0.0,0.0,0.0,137.025,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Active,0,0
2379911,443331,-73,157782.06,180000,0.0,0.0,0.0,0.0,10800.0,27000.0,27000.0,151331.625,157782.06,157782.06,0.0,0,0.0,0.0,26.0,Active,0,0
2074974,157250,-19,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1595647,323901,-78,169796.205,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,164424.285,169796.205,169796.205,0.0,0,0.0,0.0,11.0,Active,0,0
1843374,158404,-54,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1782134,211530,-23,132349.05,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,127480.815,132349.05,132349.05,0.0,0,0.0,0.0,59.0,Active,0,0
1364527,329586,-64,145498.5,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,139705.56,145498.5,145498.5,0.0,0,0.0,0.0,14.0,Active,0,0
1840858,393829,-92,0.0,112500,0.0,0.0,0.0,0.0,185.58,369.495,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1653440,275838,-28,165594.33,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,159100.515,165594.33,165594.33,0.0,0,0.0,0.0,44.0,Active,0,0
2353657,451421,-27,228526.785,225000,90000.0,223125.75,0.0,133125.75,,,0.0,223125.75,224490.285,224490.285,3.0,12,0.0,9.0,,Active,0,0
1305012,212004,-51,0.0,0,0.0,0.0,0.0,0.0,0.0,3018.78,0.0,0.0,-3018.78,-3018.78,0.0,0,0.0,0.0,14.0,Active,0,0
1523817,376945,-55,104203.08,112500,0.0,0.0,0.0,0.0,5625.0,9000.0,9000.0,100065.69,104203.08,104203.08,0.0,0,0.0,0.0,36.0,Active,0,0
2027887,395691,-25,0.0,157500,0.0,0.0,0.0,0.0,0.0,270.27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
1916717,262180,-21,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1363627,112019,-31,0.0,0,0.0,0.0,0.0,0.0,0.0,298.935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
1728430,403037,-14,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1051569,185737,-59,157722.975,157500,2250.0,2250.0,0.0,0.0,7875.0,9000.0,9000.0,151754.58,157722.975,157722.975,1.0,1,0.0,0.0,37.0,Active,0,0
1075432,431653,-15,73712.88,67500,0.0,0.0,0.0,0.0,3723.3,3825.0,3825.0,67500.0,73712.88,73712.88,0.0,0,0.0,0.0,2.0,Active,0,0
1839403,292847,-42,40612.77,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,38909.16,40612.77,40612.77,0.0,0,0.0,0.0,46.0,Active,0,0
2178324,373224,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,1428.705,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
1562765,426421,-70,0.0,112500,0.0,0.0,0.0,0.0,0.0,78.48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1276227,182618,-8,0.0,45000,0.0,0.0,0.0,0.0,0.0,215.37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
2536040,276077,-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
2630511,383584,-5,436596.21,450000,0.0,25830.0,0.0,25830.0,22254.3,22500.0,22500.0,425915.865,436596.21,436596.21,0.0,14,0.0,14.0,16.0,Active,0,0
2820791,129149,-23,0.0,135000,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
2586945,227190,-14,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1360413,169294,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,4333.41,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1150594,254999,-12,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2107828,271155,-6,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2426066,202264,-85,43231.815,180000,0.0,0.0,0.0,0.0,6750.0,22500.0,22500.0,40412.16,43231.815,43231.815,0.0,0,0.0,0.0,4.0,Active,0,0
2130028,194012,-53,0.0,67500,0.0,0.0,0.0,0.0,0.0,773.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
2233559,117983,-19,117015.615,450000,0.0,0.0,0.0,0.0,5906.565,6300.0,6300.0,111831.345,117015.615,117015.615,0.0,0,0.0,0.0,22.0,Active,0,0
1285338,130585,-45,42535.8,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,40838.4,42535.8,42535.8,0.0,0,0.0,0.0,34.0,Active,0,0
2442623,120965,-21,54367.47,180000,0.0,0.0,0.0,0.0,9000.0,11250.0,11250.0,50792.805,54367.47,54367.47,0.0,0,0.0,0.0,61.0,Active,1,1
2130985,338212,-56,105671.115,112500,0.0,0.0,0.0,0.0,5625.0,6300.0,6300.0,101470.275,105671.115,105671.115,0.0,0,0.0,0.0,20.0,Active,0,0
2014843,331688,-2,669106.8,648000,2250.0,20168.865,0.0,17918.865,32549.715,32850.0,32850.0,647683.92,666865.8,666865.8,1.0,14,0.0,13.0,7.0,Active,0,0
2388580,216662,-55,138796.425,135000,0.0,0.0,0.0,0.0,8100.0,9000.0,9000.0,132258.735,138796.425,138796.425,0.0,0,0.0,0.0,50.0,Active,0,0
1584923,370215,-22,70614.45,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,68012.82,70614.45,70614.45,0.0,0,0.0,0.0,57.0,Active,0,0
2418725,369736,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,7883.46,0.0,0.0,-7883.46,-7883.46,0.0,0,0.0,0.0,10.0,Active,0,0
2253177,249523,-42,0.0,180000,0.0,0.0,0.0,0.0,0.0,521.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active,0,0
1262923,370124,-79,0.0,67500,0.0,0.0,0.0,0.0,0.0,515.115,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2418421,396156,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,13.275,0.0,0.0,-13.275,-13.275,0.0,0,0.0,0.0,22.0,Active,0,0
1099974,382104,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,215.955,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
2018379,176881,-62,31395.825,112500,63000.0,63000.0,0.0,0.0,5625.0,68805.0,68805.0,24728.85,31395.825,31395.825,3.0,3,0.0,0.0,23.0,Active,0,0
2432103,167278,-52,0.0,0,0.0,0.0,0.0,0.0,0.0,3630.51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1745759,150468,-5,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1150296,159933,-26,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2083122,188787,-66,0.0,0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1780683,318092,-75,73026.0,67500,225.0,225.0,0.0,0.0,3375.0,3375.0,3375.0,67358.88,73026.0,73026.0,1.0,1,0.0,0.0,25.0,Active,0,0
2567696,314475,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,3412.755,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
2677077,259534,-57,62656.92,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,60441.12,62656.92,62656.92,0.0,0,0.0,0.0,19.0,Active,0,0
1676345,191123,-79,137684.655,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,132530.715,137684.655,137684.655,0.0,0,0.0,0.0,5.0,Active,0,0
2260567,286102,-5,7346.52,45000,0.0,7508.295,0.0,7508.295,0.0,216.225,216.225,6852.375,6852.375,6852.375,0.0,6,0.0,6.0,0.0,Active,0,0
1852860,381436,-5,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1756977,410424,-54,122242.095,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,117333.36,122242.095,122242.095,0.0,0,0.0,0.0,35.0,Active,0,0
2841778,160451,-18,0.0,0,0.0,0.0,0.0,0.0,0.0,174.42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,44.0,Active,0,0
2137054,290834,-17,0.0,67500,0.0,0.0,0.0,0.0,0.0,636.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
1431647,373364,-18,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Completed,0,0
2384060,267017,-23,0.0,135000,0.0,0.0,0.0,0.0,0.0,187.335,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
1575860,131563,-13,133194.69,180000,0.0,0.0,0.0,0.0,7096.68,9000.0,1999.215,131015.34,134232.165,134232.165,0.0,0,0.0,0.0,12.0,Active,0,0
2490593,131802,-57,70100.865,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,66393.36,70100.865,70100.865,0.0,0,0.0,0.0,30.0,Active,0,0
2360466,285432,-61,135.0,180000,,0.0,,,67.5,0.0,0.0,0.0,135.0,135.0,,0,,,4.0,Active,1,0
1187952,269734,-7,392905.125,450000,6750.0,101724.21,0.0,94974.21,14854.815,18000.0,18000.0,380820.87,393130.125,393130.125,1.0,8,0.0,7.0,37.0,Active,0,0
1754683,364855,-1,88591.635,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,85713.075,88591.635,88591.635,0.0,0,0.0,0.0,92.0,Active,0,0
1486552,167892,-64,126440.685,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,121569.12,126440.685,126440.685,0.0,0,0.0,0.0,9.0,Active,0,0
1711078,313184,-72,124163.46,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,120172.77,124163.46,124163.46,0.0,0,0.0,0.0,24.0,Active,0,0
2566870,231181,-39,0.0,180000,0.0,0.0,0.0,0.0,0.0,74.79,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
2099223,325865,-48,0.0,90000,0.0,0.0,0.0,0.0,0.0,152.145,0.0,0.0,-152.145,-152.145,0.0,0,0.0,0.0,30.0,Active,0,0
1376798,452679,-18,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1007059,387553,-33,132882.165,180000,49500.0,49500.0,0.0,0.0,10800.0,20250.0,20250.0,125498.97,132882.165,132882.165,2.0,2,0.0,0.0,69.0,Active,0,0
1474523,256813,-28,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1229761,220969,-53,0.0,0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1899702,102711,-43,0.0,0,0.0,0.0,0.0,0.0,0.0,275.76,0.0,0.0,-275.76,-275.76,0.0,0,0.0,0.0,13.0,Active,0,0
1521851,379069,-15,462003.525,450000,90000.0,90000.0,0.0,0.0,11637.405,63000.0,63000.0,439748.46,457296.525,457296.525,3.0,3,0.0,0.0,11.0,Active,0,0
1328236,334489,-15,232416.405,382500,0.0,0.0,0.0,0.0,11933.955,12150.0,12150.0,226529.46,234177.12,234177.12,0.0,0,0.0,0.0,4.0,Active,0,0
2558435,425315,-82,217332.54,225000,225000.0,229860.0,0.0,4860.0,7875.0,135000.0,135000.0,204211.98,217332.54,217332.54,7.0,8,0.0,1.0,6.0,Active,0,0
1277605,217317,-52,108292.365,112500,2250.0,2250.0,0.0,0.0,5625.0,5625.0,5625.0,103756.095,108292.365,108292.365,1.0,1,0.0,0.0,42.0,Active,0,0
2226047,449581,-46,0.0,450000,0.0,0.0,0.0,0.0,0.0,4.815,4.815,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1880606,151861,-24,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2415102,160985,-34,97299.765,180000,90000.0,90000.0,0.0,0.0,0.0,257.355,0.0,89742.645,97299.765,97299.765,4.0,4,0.0,0.0,63.0,Active,0,0
2408436,386261,-23,431451.72,450000,27000.0,33885.0,0.0,6885.0,22500.0,22500.0,22500.0,421070.625,435040.38,435040.38,2.0,3,0.0,1.0,25.0,Active,0,0
2010844,286605,-8,84072.105,90000,0.0,0.0,0.0,0.0,4439.655,4500.0,107.64,83347.425,84072.105,84072.105,0.0,0,0.0,0.0,5.0,Active,0,0
1566237,413624,-78,122828.04,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,118042.245,122828.04,122828.04,0.0,0,0.0,0.0,12.0,Active,0,0
2772968,422457,-38,0.0,0,0.0,0.0,0.0,0.0,0.0,405.675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
2069790,439781,-1,103916.07,103500,0.0,0.0,0.0,0.0,5278.905,5400.0,5400.0,98649.0,103703.22,103703.22,0.0,0,0.0,0.0,20.0,Active,0,0
2726206,128477,-29,0.0,270000,0.0,0.0,0.0,0.0,0.0,165.42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,Active,0,0
2214866,306054,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
2086063,101093,-3,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1026086,123888,-5,0.0,49500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1681784,360028,-53,120817.125,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,116885.205,120817.125,120817.125,0.0,0,0.0,0.0,38.0,Active,0,0
1516483,152191,-82,0.0,135000,0.0,0.0,0.0,0.0,0.0,556.245,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
2007616,418390,-47,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2186833,254669,-58,0.0,0,0.0,0.0,0.0,0.0,0.0,708.705,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1981191,172368,-42,115559.55,112500,4950.0,4950.0,0.0,0.0,5625.0,5625.0,5625.0,109969.875,115559.55,115559.55,2.0,2,0.0,0.0,29.0,Active,0,0
1223205,115059,-47,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1372171,123722,-49,0.0,67500,0.0,0.0,0.0,0.0,0.0,2038.23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
1983844,139675,-33,428565.195,450000,0.0,0.0,0.0,0.0,22500.0,22500.0,22500.0,410074.065,428565.195,428565.195,0.0,0,0.0,0.0,7.0,Active,0,0
1310782,225916,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1184803,267307,-41,0.0,180000,0.0,0.0,0.0,0.0,0.0,10.845,0.0,0.0,-10.845,-10.845,0.0,0,0.0,0.0,24.0,Active,0,0
2461719,370312,-58,194781.375,180000,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,179655.165,193757.985,193757.985,0.0,0,0.0,0.0,29.0,Active,1,1
1561281,451028,-82,97760.295,180000,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,93854.835,97760.295,97760.295,0.0,0,0.0,0.0,10.0,Active,0,0
1439892,307876,-63,92519.685,90000,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,85063.77,92064.555,92064.555,0.0,0,0.0,0.0,20.0,Active,1,1
2609862,441222,-91,94.455,180000,0.0,0.0,0.0,0.0,5625.0,16290.0,16290.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1421888,334937,-17,0.0,112500,0.0,0.0,0.0,0.0,0.0,654.66,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,Active,0,0
2395424,195077,-48,44760.285,90000,0.0,0.0,0.0,0.0,5400.0,9000.0,9000.0,42926.94,44760.285,44760.285,0.0,0,0.0,0.0,63.0,Active,0,0
1055155,281192,-75,3824.235,54000,0.0,0.0,0.0,0.0,3780.0,4275.0,4275.0,3717.72,3728.925,3728.925,0.0,0,0.0,0.0,17.0,Active,0,0
1740328,386956,-20,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1499511,247480,-78,60390.36,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,57987.495,60043.23,60043.23,0.0,0,0.0,0.0,7.0,Active,0,0
2186876,268145,-1,98063.235,90000,1800.0,1800.0,0.0,0.0,4500.0,4500.0,4500.0,89981.28,98063.235,98063.235,2.0,2,0.0,0.0,74.0,Active,0,0
1405243,132172,-13,13823.46,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,12713.175,13823.46,13823.46,0.0,0,0.0,0.0,61.0,Active,0,0
2291469,236420,-40,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1757049,338720,-72,161057.385,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,154882.98,161057.385,161057.385,0.0,0,0.0,0.0,39.0,Active,0,0
2675076,224237,-8,281123.46,270000,22500.0,33222.015,0.0,10722.015,12888.585,22500.0,22500.0,268494.03,277710.57,277710.57,1.0,5,0.0,4.0,11.0,Active,0,0
2116642,156767,-9,0.0,45000,0.0,0.0,0.0,0.0,0.0,106.065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active,0,0
1233287,273355,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2227593,346612,-9,0.0,45000,0.0,0.0,0.0,0.0,0.0,409.86,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1413651,334223,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
2466823,432087,-9,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2188771,255239,-9,25176.465,67500,0.0,29676.465,0.0,29676.465,0.0,2250.0,0.0,25176.465,25176.465,25176.465,0.0,16,0.0,16.0,0.0,Active,0,0
2038099,210877,-42,118546.65,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,113726.07,118546.65,118546.65,0.0,0,0.0,0.0,40.0,Active,0,0
2671331,282348,-47,19773.72,45000,4500.0,4500.0,0.0,0.0,2250.0,5850.0,5850.0,17479.53,19773.72,19773.72,1.0,1,0.0,0.0,29.0,Active,0,0
1331487,222849,-79,195483.555,180000,108450.0,144405.0,0.0,35955.0,2250.0,9000.0,9000.0,179959.41,195483.555,195483.555,14.0,15,0.0,1.0,2.0,Active,0,0
2205876,442873,-46,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2475942,194784,-26,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1406303,242577,-9,659447.01,900000,31500.0,142771.5,0.0,111271.5,26909.325,36000.0,36000.0,644957.775,658101.51,658101.51,1.0,3,0.0,2.0,9.0,Active,0,0
1189629,283815,-17,168754.23,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,162238.545,167677.02,167677.02,0.0,0,0.0,0.0,58.0,Active,0,0
1237522,111768,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,9230.13,9230.13,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
2262975,312560,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.0,Active,0,0
1678351,187829,-16,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1693876,234196,-37,0.0,0,0.0,0.0,0.0,0.0,0.0,545.22,0.0,0.0,-545.22,-545.22,0.0,0,0.0,0.0,7.0,Active,0,0
1363942,153250,-57,72382.86,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,67471.83,72382.86,72382.86,0.0,0,0.0,0.0,41.0,Active,0,0
1681786,293956,-45,0.0,135000,0.0,0.0,0.0,0.0,0.0,169.47,0.0,0.0,-169.47,-169.47,0.0,0,0.0,0.0,39.0,Active,0,0
2605963,368656,-18,0.0,45000,0.0,0.0,0.0,0.0,0.0,286.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
2567778,279345,-40,524.16,247500,0.0,0.0,0.0,0.0,14850.0,61515.0,61515.0,0.0,-69.21,-69.21,0.0,0,0.0,0.0,59.0,Active,0,0
1849110,258337,-51,161807.895,157500,270000.0,270000.0,0.0,0.0,7875.0,148500.0,148500.0,144036.54,161807.895,161807.895,12.0,12,0.0,0.0,24.0,Active,0,0
1155833,307069,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1956038,307186,-44,22521.645,135000,0.0,0.0,0.0,0.0,6750.0,6975.0,6975.0,19923.525,22521.645,22521.645,0.0,0,0.0,0.0,50.0,Active,0,0
2458359,364395,-45,39584.475,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,37952.73,39584.475,39584.475,0.0,0,0.0,0.0,33.0,Active,0,0
1263919,434759,-23,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1103024,314253,-22,0.0,67500,0.0,0.0,0.0,0.0,0.0,210.87,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
1861269,124339,-40,0.0,67500,0.0,0.0,0.0,0.0,0.0,1174.77,0.0,0.0,-1242.27,-1242.27,0.0,0,0.0,0.0,35.0,Active,0,0
2509515,213769,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
2287922,400194,-83,107948.79,157500,0.0,0.0,0.0,0.0,7875.0,13500.0,13500.0,103905.765,107948.79,107948.79,0.0,0,0.0,0.0,6.0,Active,0,0
2203546,375116,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1025102,405095,-77,65129.4,67500,4500.0,4500.0,0.0,0.0,3375.0,5850.0,5850.0,61964.595,65129.4,65129.4,1.0,1,0.0,0.0,19.0,Active,0,0
1208437,333269,-18,0.0,0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
1537288,387261,-20,92086.965,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,88517.07,92086.965,92086.965,0.0,0,0.0,0.0,71.0,Active,0,0
2578272,435054,-29,0.0,540000,0.0,0.0,0.0,0.0,0.0,411.48,411.48,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
